duration,end_of_fade_in,key,key_confidence,loudness,mode,mode_confidence,start_of_fade_out,tempo,time_signature,time_signature_confidence,track_id,artist_id,artist_latitude,artist_location,artist_longitude,artist_name,release,song_id,title,year
253.90975,0.107,9,0.385,-5.548,1,0.32,244.727,136.945,4,0.284,TRARZBR128F934715D,ARX0X2D1187B99F515,30.9742,Lousiana,-91.52382,HA-ASH,Mundos Opuestos,SOAGBQA12AB0180400,Amor a Medias,2005
243.722,0.165,9,0.585,-4.852,1,0.537,239.56,126.105,4,0.689,TRACBVI12903D0C406,ARE0OLY1187B9AD19F,40.79263,"Whitestone, Queens, NY",-73.80817,Jesse Malin and The St. Marks Social,Love it to Life,SOAGCNO12AB0187A1A,Revelations,2007
167.67955,2.525,10,0.687,-10.204,1,0.572,163.95,87.294,5,0.565,TRAYGVP128F425EE25,ARAHQDS1187FB55275,,,,Maysa,Talento,SOAGEPT12A8C137139,Eu E A Brisa (2000 Digital Remaster),0
175.12444,0.398,2,0.658,-11.778,1,0.685,166.29,137.476,4,0,TRAUSOM128F9337BC3,ARPAL0H1187B990A8E,37.97615,"Athens, Greece",23.73641,Nana Mouskouri,Songs For You,SOAGEUK12A8C137581,Only You,1997
89.10322,3.355,1,0,-32.238,1,0,89.103,141.233,5,0.656,TRBATGR128F14AD2FA,ARSZIBW1187B994053,,,,James Newton Howard,The Interpreter / Die Dolmetscherin,SOAGFDS12A6D4FBDB3,Phillippe,0
193.20118,0.497,0,0.371,-27.433,1,0.484,190.003,140.956,7,0.866,TRAAHXN128F9326097,AR1X2H01187B98CCF2,,"Menilmontant, France",,Maurice Chevalier,Maurice Chevalier  The Essential Collection Vol 1,SOAGHMH12AB0180285,Ma Louise,0
265.58649,0,4,0.662,-8.723,1,0.431,261.149,93.001,4,0.601,TRAHSTL128F931708D,ARTZMXB1187B990A55,,,,Streetwize,Put U To Bed,SOAGIPB12AB0181E21,No One,0
291.57832,0.102,7,0.559,-19.544,1,0.444,280.143,189.524,4,0,TRAFXHL128F148D175,ARXPE571187FB4AFD0,,"Chicago, IL",,Rickie Lee Jones,Flying Cowboys,SOAGJGA12A6D4F980C,Love Is Gonna Bring Us Back Alive,1989
250.56608,0.345,7,0.221,-9.422,1,0.386,241.662,86.201,4,0,TRAGCUZ128F92E6E26,AR6DGPH1187B998587,35.83073,Tennessee,-85.97874,David Evans,Match Box Blues,SOAGRCT12AAF3B5E13,Prison Bound Blues,0
110.10567,0.496,0,0.512,-6.566,1,0.442,106.04,133.96,3,0,TRBGLBW12903D03B68,ARC4O5Z1187B9AE91F,46.71067,FR,1.71819,Klimperei,Patamob,SOAGRFG12AC468768A,Les Dépenaillés,0
227.5522,0.182,1,0.577,-7.113,1,0.46,222.848,114.272,5,1,TRAGDKW12903D0E755,ARMPQIE1187FB3D4EB,,"Kingston, Jamaica",,Bounty Killer,Strictly The Best Vol. 15,SOAGRTC12AC468B954,Ask Fi War,0
186.53995,0,10,0,-18.03,1,0.175,181.209,112.016,4,0.709,TRAYFGL128F9349397,AR8VZW31187B9B7217,,,,Kevin Burke,Kevin Burke: Sweeney's Dream,SOAGTVP12AB0189926,Bonnie Kate / Jennie's Chickens (medley),0
152.18893,0.374,6,0.63,-14.712,0,0.587,146.826,101.335,4,0.914,TRAHODY128F92F6CB6,ARTHWIZ1187FB4258D,52.40698,"Coventry, England",-1.50776,Frank Ifield,The Best Of The EMI Years,SOAGUHP12A58A77F2C,Give Me Your Word,0
193.35791,0.287,3,0.642,-7.474,1,0.49,185.417,106.14,1,0,TRAODAO12903CB24B8,ARELMNO1187FB52929,38.03213,"Charlottesville, VA",-78.47753,Bottom Of The Hudson,Holiday Machine,SOAGWGQ12A8C13F9A5,One of Us,2005
376.99873,7.506,7,0.013,-3.811,1,0.298,343.226,100.382,4,1,TRAOLZJ12903CB4FC7,ARBUOOR1187B997391,,"Manchester, England",,Oasis,Definitely Maybe,SOAGWHY12A679C80A8,Columbia,0
154.85342,0.38,2,0.023,-3.865,1,0.476,141.375,122.125,4,0,TRAKUJS128F14668E5,ARPQ4Z01187FB3A736,29.42449,"San Antonio, TX",-98.49462,Butthole Surfers,Electriclarryland,SOAGXBV12A6D4F70BD,Ulcer Breakout,1996
479.45098,0,6,0.007,-10.258,1,0,450.694,86.155,4,0.91,TRAPDOI128F9327982,ARE9J081187FB4E58B,,,,Antimatter,Lights Out,SOAGYDL12AB0183518,Expire,0
296.33261,0.334,1,0.379,-8.209,1,0.428,287.277,118.203,4,0.373,TRAGQLG128F9351109,ARBFCK11187FB4C89B,36.17191,"LAS VEGAS, Nevada",-115.13997,Brian Eno And David Byrne,New Romantics,SOAGYNF12AB0187EEE,The Jezebel Spirit,1981
333.21751,0,0,0.605,-6.883,1,0.492,323.913,130.016,4,0,TRAEIKO128F932739F,ARXK4YK1187FB4D0C4,51.50632,"London, England",-0.12714,Dub Pistols feat. Lindy Layton & Rodney P,Bestival presents Sunday Best Vol 2,SOAHAEF12AB017E6A5,I'm In Love,0
154.30485,0.206,9,0.71,-11.301,1,0.609,148.712,179.081,1,0,TRBFPRF128F92FB507,AR858UO1187FB437B4,35.21962,North Carolina,-80.01955,Precious Bryant,Fool Me Good,SOAHARW12AB017BAE8,Blues All Around My Bed,2002
202.91873,3.454,11,0.512,-18.65,1,0.472,183.13,130.955,4,0.708,TRAOINP128F92F0217,AREBWEH1187B99EA9A,,Helsinki,,Beherit,Drawing Down the Moon,SOAHAZZ12AAF3B464A,Lord of Shadows and Golden Wood,1993
255.55546,0.44,1,0.089,-7.921,1,0.603,245.365,162.134,4,0,TRAILTN128F42796DB,ARQVLQJ1187B98F11F,,,,Mau Mau,Sauta Rabel,SOAHDEK12A8C13A82E,Neir,1992
156.02893,0.316,10,0.538,-9.931,1,0.535,147.499,108.103,4,0.558,TRATPJK12903CBF745,ARGSJXS1187B994788,40.71455,"New York, NY",-74.00712,Big Dee Irwin,Christmas With The Stars,SOAHDOA12A6D4FA830,Swinging On A Star,1990
175.98649,0.473,10,0,-11.91,1,0.219,169.268,101.485,3,1,TRAGDDL128F4248973,ARCYJTW11F4C840F74,,California,,Orchids,Chicago R&B [Parrot R&B],SOAHFGP12A6D4FB62E,You Said You Loved Me,0
483.39546,0.571,9,0.639,-33.045,0,0.58,457.189,70.256,3,0.31,TRAROHB128F145CD83,ARDE7I31187FB43352,23.1168,"Havana, Cuba",-82.38859,Gonzalo Rubalcaba,The Trio,SOAHNZK12A6D4F79A9,Yesterdays,0
240.92689,0,4,0.28,-10.706,0,0.333,234.568,165.023,4,0.472,TRAQSAG128F9354A2A,ARDTPOC1241B9CE246,,,,DJ Phiene,Da Grand Architek,SOAHOBN12AB01835BF,Bass Fanactiks,0
250.8273,0,7,0.819,-4.535,1,0.585,243.635,99.995,1,0,TRARFAZ128F93481AD,ARSZX2G1187B98FCCF,,,,Korpiklaani,Karkelo,SOAHPOW12A8C142E38,Isku Pitkästä Ilosta,2009
107.57179,0,10,0.368,-9.883,0,0.467,105.198,108.917,1,0,TRACBSI128F428CC57,ARI8GY11187B988DF4,,,,Hemdale,Rad Jackson,SOAHRFR12A8C142155,Rotting Fumes,0
356.41424,0.369,0,0.768,-7.36,1,0.564,338.541,135.99,1,0,TRAYDTH12903CDA34B,ARHP6H31187FB4A38C,27.9758,Florida,-81.54106,DJ Icey,A Little Louder,SOAHRLX12A58A7C372,A Little Louder,2003
194.29832,0.189,0,0,-12.624,1,0,191.245,149.984,4,0.462,TRARESK12903D169F7,ARGBGC71187FB3DD0B,,,,DJ Nasty,Cherry Popper,SOAHRPF12AC468D610,Pussy Hole,0
379.29751,0,7,0.435,-3.738,0,0.455,379.298,100.078,4,1,TRBGOWY12903D0E2A0,AR3YJMO11C8A42B348,60.3907,Bergen,5.33275,Vulture Industries,The Dystopia Journals,SOAHRTY12AC468AF45,The Benevolent Path,2007
33.14893,0,1,0.199,-8.521,1,0.515,33.149,174.211,4,1,TRBEYOL128F4222488,ARJ4B7V1187FB4CB90,,,,DJ Godfather,Da Bomb Vol 5,SOAHTKN12A6D4FC189,Where You From,0
204.90404,0.235,7,0.24,-3.869,1,0.567,201.253,93.908,4,0.377,TRBCACB128F424C829,ARM9D241187FB4DB7D,45.43811,Verona - Italy,10.9915,Marygold,Turned Left But Don't Know If It Was Right,SOAHUNU12A6D4FEDCB,Restcure,0
161.85424,0.322,7,0.057,-4.665,1,0.373,149.537,130.862,7,1,TRAMMAF128F93051B0,ARFSPOV1187B9B2363,,"London, England",,Basement Jaxx,Rooty,SOAHYMX12AB0182021,Sfm,2001
236.77342,0,9,0.587,-4.548,0,0.487,236.773,122.645,5,0.749,TRBFVRE12903CC70CA,ARZBOES1187FB40178,,,,Carlos Baute,Directo en tus manos,SOAIAWN12AB0187356,Pobre diabla (Directo 09),0
128.91383,0,11,0.564,-16.174,1,0.487,126.142,138.489,1,0.487,TRBELUA12903CB0371,ARKC83D1187B9AB367,,,,Mark Lowry,The Last Word,SOAICRG12AB01864FE,Fritzy & Helen Hanft (Album),0
265.7171,0,5,0.536,-6.409,1,0.432,265.717,124.448,4,1,TRBADTN12903CF9752,AR93K7R1187B9AC92A,59.91228,"Oslo, Norway",10.74998,Black Debbath,Welcome To Norway,SOAIEFA12AC9097225,The Four Big Ones (Essential Authors And Works),2001
254.74567,0,7,0.359,-7.183,1,0.499,248.105,98.176,1,0.021,TRAMQEB128F9306B3A,ARUKN9H1187B9B71C8,,"Atlanta, GA",,The Black Crowes,Warpaint Live,SOAIEMM12AB017EC98,Locust Street (Album Version),0
192.65261,0.212,10,0.253,-13.781,0,0.397,188.726,160.011,4,0.656,TRAVMXQ128E0785F82,AR5GMAV1187FB3A8F5,34.05349,"Los Angeles, CA",-118.24532,Chris Clark,The Motown Anthology,SOAIGNB12A67020200,If You Should Walk Away,1967
223.89506,0.148,2,0.828,-9.899,0,0.611,214.808,113.058,1,0,TRABPCM128F1473A75,ARSYOWS1187FB41157,40.71455,"New York, NY",-74.00712,The Rascals,See,SOAIGUM12A6D4F6FCB,Nubia (LP Version),0
229.8771,0.115,10,0.17,-9.406,1,0.267,227.056,125.676,1,0.013,TRAJMEL128F4262B4A,ARBFDJW1187B9AD27A,30.2676,"Austin, TX",-97.74298,The Fabulous Thunderbirds,Hot Stuff: The Greatest Hits,SOAIJKC12A8C131D6F,Why Get Up,1986
184.47628,0.715,1,0,-14.276,1,0,171.148,105.948,4,1,TRBARGH128F932F75D,ARLLANI1187FB5116F,,,,Simon Harris,Super DJ Breaks,SOAIJOW12A8C13C1E4,Sample Track 14,0
164.12689,8.423,4,0.758,-5.482,1,0.626,148.573,113.874,4,1,TRAZQET128F42A0449,ARP7ILI1187B9AE9F7,,,,Phantom Planet,Phantom Planet,SOAIOOJ12A8C1385D2,After Hours,2004
138.97098,0.537,2,0.716,-14.927,1,0.585,127.721,76.455,4,0.802,TRALODZ128F931FA34,ARID1TK1187FB4CFB8,,,,All Girl Summer Fun Band,Looking Into It,SOAIPGL12AB01837A3,Rewind,2008
165.38077,0,7,0.855,-14.682,1,0.598,165.381,115.007,1,0.186,TRAHCUE128F935916E,AROLDZG1187FB50AFB,,"Aberdeen, WA",,Melvins,Pick Your Battles,SOAIQBP12AB01899F4,You've Never Been Right - (Live In Boston_ MA 2008),2009
241.65832,0.148,3,0.034,-9.635,1,0.312,228.27,131.761,4,0.554,TRAISYO128E07888A6,ARKSZW81187B9B695D,,"Hunington, Long Island, NY",,Mariah Carey,The Emancipation of Mimi,SOAIURX12A67020F3B,Mine Again,2005
172.30322,0.577,2,0.711,-18.226,1,0.605,172.303,167.559,4,0.477,TRBFVKF128F92C8724,ARWNRBH1187B9B7E68,48.88437,"Neuilly-sur-Seine, France",2.26934,Philippe Sarde,Sister Mary Explains It All,SOAIWTO12A8C1419E7,LOVESICK - Obsession in ¾ Time,0
247.30077,0.135,1,0.547,-4.931,1,0.536,231.091,88.264,4,0.697,TRBGUHQ128F933699C,ARJFBZ41187FB560A0,,"New York, NY [The Bronx]",,Black Sheep,8WM/Novakane,SOAJDNN12AB01852E5,Novakane,0
269.97506,0.253,1,0.378,-8.704,0,0.41,258.955,84.631,5,0.899,TRAHJPC128F4268DC7,ARB5S4L1187FB4AD20,,,,Carlos Ponce,Carlos Ponce,SOAJEOO12A8C13A2FF,Decir Adios,1999
206.18404,0,7,0.202,-11.429,1,0.348,201.967,174.395,4,0,TRBDREO128F427F114,ARLF0QY1187FB4FDCC,,"Oxford, England",,Heavenly,Heavenly Vs. Satan,SOAJFUR12A8C13C9CD,Over And Over,1990
289.74975,0,10,0.633,-6.937,0,0.552,278.018,122.038,1,0.952,TRBEZQO128F4287E04,ART62WC1187FB47E80,,New Mexico,,Jim Jones / Chink Santana,Jim Jones / Hustler's P.O.M.E. (Product Of My Environment),SOAJKRD12A8C138AAF,Dont Push Me Away,0
47.28118,0.194,6,0.445,-8.878,0,0.54,44.756,64.101,1,0.278,TRAQKCW128F9352A52,ART9GX11187B9B0EDC,,,,Super700,Lovebites,SOAJLLN12AB0184718,The Other Side,2009
301.16526,0.102,10,0.603,-6.445,1,0.511,288.641,115.02,4,0.558,TRBAWKB128F931BAEE,AR0WLH6119B8669027,,Minnesota,,Owl City,Ocean Eyes,SOAJLWB12CF5828932,On The Wing,2008
189.46567,0,4,0.856,-5.154,1,0.74,183.832,151.984,1,0.47,TRBFXSF128EF361A07,ARPPTNG11F50C482A3,,,,Mercedes Castro,Yo Soy La De Sonora,SOAJMYR12A6D4F52FE,Pedazo De Idiota,0
197.72036,0,10,0.453,-8.184,0,0.517,197.72,120.546,1,0,TRALTYV12903CCB8EE,AR21EJD1187FB3B9A9,,Guerrero,,Beto y sus Canarios,A Todo Calor,SOAJTFZ12AB0186524,Noche Eterna,0
197.56363,0.206,4,0.693,-12.473,1,0.601,193.242,114.168,1,0,TRAEMZW128F148406D,ARC70XM1187FB4D5B0,,"London, England",,Free,Free - Live At The BBC,SOAJUIE12A6D4FAC25,Broad Daylight - The BBC Sessions [Top Gear 17/3/69],0
188.94322,0,7,0.698,-7.549,1,0.715,183.542,99.077,4,1,TRBGBUY128F422B413,ARRJNTE1187FB44E12,,,,Casiotone For The Painfully Alone,Twinkle Echo,SOAJVDQ12A6D4FA38B,Attic Room,2003
251.37587,0,7,0.202,-2.911,1,0.445,246.259,119.91,5,1,TRAXHRJ128EF356C79,ARQZ3MW1187B99C9B1,,,,Barry Künzel,See My Trains Passin' Vol 1,SOAJXVE12A6D4F5749,Supervisor (Instrumental) (edition Tromo/Rückbank),0
173.73995,0.206,2,0.715,-10.713,1,0.664,167.12,119.763,4,1,TRBICJM128F1490DE4,ARGDLJR1187B98D048,,,,Bob Crosby,Jazz Age!,SOAJZJM12A6D4FA033,The World Is Waiting For The Sunrise,0
245.99465,0,6,0.353,-6.565,0,0.319,227.561,165.779,4,0.261,TRAYHQD128F930F4F2,ARV4I6F1187FB4D595,,,,5th Ward Boyz,Ghetto Dope,SOAKAIG12A8AE46D63,Studio Gangster,1993
40.17587,0.16,2,0,-8.99,1,0,40.176,112.549,4,1,TRAVOXW12903CA910B,ARSKDV01187B98A619,,,,Confetti's,Greatest Hits,SOAKAPR12AB01845BE,The Sound of C (Acapella),0
247.77098,0.148,7,0.484,-5.652,1,0.436,242.765,150.788,4,0.127,TRAVOXE12903D0FBB2,ARI4SKQ1187B9B43B0,,,,Beres Hammond Feat. Jah Youth,Strictly The Best Vol. 31,SOAKCBR12A6D4F6D04,Good Old Dancehall Vibes,0
244.87138,0.194,9,0.745,-10.815,0,0.567,240.536,120.521,4,0.523,TRAFBXW128E0787291,AR4IYQR1187B98F8F3,41.88,"Oak Park, IL",-87.77891,Off Broadway,On,SOAKCVK12A67020429,Bully Bully (LP Version),1979
743.36608,0.425,9,0.659,-16.389,0,0.648,724.677,134.491,3,0.735,TRAEPGE128F9328E94,AR7CCS31187B98C531,,,,Tom Barabas,Sedona Suite,SOAKCYS12AB01852C7,Sedona Suite (Sunrise/Prayer/Joy/Sunset),1992
147.77424,0.322,5,0.091,-10.819,1,0.306,142.251,100.618,5,0.334,TRAVBSQ128EF344B3C,ARG4K2W1187B99EA5D,38.00335,Virginia,-79.77127,Charles Aznavour,C'est Ça,SOAKDLX12A67ADAFC5,Tant Que L'on S'aimera,0
292.5971,2.235,6,0.789,-18.473,1,0.893,285.379,71.608,1,0.216,TRAGCDN128F932855A,ARDPTGD1187B9AD361,36.87652,"Sikeston, MO",-89.58828,Brand X,X Communication : Trilogy II,SOAKDML12AB018208C,Zero Db (drum solo by Frank Katz),0
146.33751,0.38,10,0.694,-13.232,1,0.555,140.69,141.553,4,0.797,TRAKNDG128F428A228,ARGUACZ1187FB3F35C,41.68676,"Elkhart, IN",-85.97567,Connie Smith,The Essential Connie Smith,SOAKDOC12A8C13B1A9,If I Talk To Him,2001
187.97669,0.183,2,0.692,-10.085,1,0.856,183.281,63.359,5,1,TRAJGGP12903CCE582,ARPRQSD12086C16679,38.2589,Missouri,-92.43659,The Incurables,Fade,SOAKFDN12AB018A37A,Scared,0
272.8224,4.447,1,0.341,-11.151,1,0.32,263.065,110.153,4,1,TRANHQB128F92E1B21,ARH0Z131187B9B69E9,40.8079,"Harlem, New York, NY",-73.9454,Kool Moe Dee,How Ya Like Me Now,SOAKFMO12AB017DE84,Way Way Back,1987
206.68036,0.16,4,0.53,-8.22,1,0.373,201.073,103.928,4,0.793,TRBFLIS128F9306558,AR0OTEX1187FB3600D,,,,Los Del Rio_ The D.E.Y.,Quinceañera Macarena,SOAKHMK12AB0184E39,Mi Gitana (feat. The Dey),0
190.06649,0.108,9,0.213,-17.1,1,0.35,186.241,138.165,4,0,TRAMDEN128F429D23B,ARZQ7QA1187B9AD08B,,"Minneapolis, MN",,Prince,For You,SOAKNXU12A8C13E920,Baby (LP Version),1978
402.96444,0.235,1,0.496,-10.886,1,0.493,394.971,117.858,1,0,TRBDKBK128EF353211,AR21JV01187B999138,,,,Bill Murk,Intercessor,SOAKNYW12A6D4F5FE4,What a Friend We Have in Jesus,0
305.05751,0,1,0.94,-16.599,1,0.63,300.884,221.658,4,0.639,TRASLMY128E0782D6A,ARJA1841187FB3A029,51.50632,"London, UK",-0.12714,David Bowie,Heroes,SOAKODQ12A58A7B461,Moss Garden (1999 Digital Remaster),1977
171.96363,2.316,6,0.743,-8.546,1,0.546,167.41,66.974,1,0.944,TRAZEMT128F424C939,ARJIE2Y1187B994AB7,,,,Line Renaud,Platinum Line Renaud,SOAKPEL12A6D4FC126,En Écoutant Mon Coeur Chanter,0
307.40853,0.374,0,0.126,-11.143,0,0.169,302.312,192.301,3,0.069,TRALRKT128F932B1CD,ARIN12F1187FB3E92C,30.24216,"PEARLINGTON, Mississippi",-89.60586,Grant Geissman,Rustic Technology,SOAKUXB12AB018230A,Chaco (Album Version),1993
201.42975,0.282,0,0.023,-12.396,0,0.306,185.789,173.903,4,0.767,TRBEVND128F93429DD,ARDCIH31187B98B241,,,,Edelweiss,Wonderful World Of Edelweiss,SOAKVYO12AB0187E78,The Kangaroo Theory,0
301.06077,0,3,0.569,-4.144,1,0.591,290.743,143.97,4,0.456,TRAAVIT128F92E657C,AR74Q3R1187B9B24C3,,"Kitee, Finland",,Nightwish,Made In Hong Kong (And In Various Other Places),SOAKXET12CF5F86E71,Escapist,2007
158.27546,0.305,2,0.047,-14.677,1,0.252,152.834,112.248,1,0.73,TRAJXAY128F4239110,ARYJ6RP1187B9B3827,36.16778,"Nashville, TN",-86.77836,Cindy Morgan,Elementary,SOAKZHG12A8AE47669,I Love You (LP Version),0
224.57424,4.766,0,0.956,-15.849,1,0.854,220.665,139.487,4,0,TRBFGDW128F4261FA6,AR40GSU1187FB3AA01,,"Brooklyn, NY",,Neil Diamond,Primitive,SOALARU12A8C131632,Brooklyn On A Saturday Night,1984
254.1971,0.136,11,0.617,-3.773,0,0.619,246.404,127.952,1,0,TRANNZZ128F92C22F7,ARWK5QH1187B9A9B7F,,,,Justin Timberlake,What Goes Around... Comes Around,SOALBQW12A8C142359,What Goes Around...Comes Around,2007
196.25751,0.2,0,0.601,-15.062,1,0.488,193.469,106.153,3,1,TRBEYPA128F933197C,ARWI6LR1187FB46E9F,43.57607,"Le Cannet, France",7.01815,Richard Galliano,Spleen,SOALCHT12AB0186A53,Honey Fingers,1992
220.70812,0,2,0.378,-21.763,1,0.512,201.874,141.706,1,0.125,TRBBRVT128F428EA7A,ARHY20W1187B9B8262,,,,Steve Erquiaga,Prayer: A Windham Hill Collection,SOALDFI12A8C13A3A8,The 23rd Psalm,0
47.51628,0.362,7,0.21,-19.995,1,0.505,47.516,61.409,1,0,TRAHUSK128F14AD120,ARKON4P1187B98B291,50.3758,"Plymouth, Devon, England",-4.13689,Ron Goodwin,Battle Of Britain,SOALDWR12A6D4FAEA3,Personal Tragedy,1999
155.97669,0.125,7,0.735,-7.711,1,0.74,149.101,168.08,4,0,TRAXJVO128F42AC534,ARF3GX71187FB3EB66,,"Medicine Lodge, KS",,Martina McBride,Timeless,SOALEHA12A8C13ECB3,Thanks A Lot,2005
181.39383,0.398,10,1,-17.148,1,0.683,172.391,88.313,4,0,TRBHQBF128F429FA6D,ARQMYTM1187FB4678C,36.06899,"Greensboro, NC",-79.7947,Josh White,Josh White Vol. 2 1933-1935,SOALEMW12A8C141B54,New D.B.A. Blues,0
519.8624,0,0,0.004,-22.517,1,0.29,498.19,142.158,4,0.677,TRAGRBP128F422B80A,ARN3O411187FB4D859,,,,Stephan Micus,Twilight Fields,SOALFBA12A81C20681,Part 1 (19 Flowerpots_ 2 Hammered Dulcimers_ Bavarian Zither_ Shakuhachi),1988
341.002,0.096,7,0.595,-14.656,1,0.667,328.911,172.054,4,0.783,TRBGSVO12903CFE3AE,ARFKATV1187FB377F9,,,,King Swamp,King Swamp,SOALJEB12AC4688E08,Glow,0
172.79955,2.728,1,0.68,-9.883,1,0.528,164.653,126.501,1,0,TRBAFFR128F425BC5B,AR4R0741187FB39AF2,51.50632,"London, England",-0.12714,Bow Wow Wow,Love_ Peace & Harmony The Best Of Bow Wow Wow,SOALJHY12A8AE489F3,Love_ Peace and Harmony,0
337.91955,0,1,0.017,-15.873,0,0.203,321.207,97.343,5,1,TRAWLNP12903CB425B,AROJ4RQ1187FB50102,39.73926,Illinois,-89.50409,Pinch,Punisher (Remixes),SOALJQJ12AB0183D02,Punisher (Loefah's SE25 Remix),0
182.72608,3.715,0,0,-7.327,1,0,171.955,87.799,4,0.553,TRATHRY128F92C319D,AR80OOA1187B98E726,38.25486,"Louisville, KY",-85.7664,Love Jones,Here's To The Losers,SOALKSA12A8C140F94,I Like Young Girls,1993
260.91057,0.46,7,0.813,-11.595,1,0.779,258.206,153.04,4,0,TRAKQNN128F4272146,ARGPFYP1187B98F5CB,39.75911,"Dayton, OH",-84.19444,The Highwaymen,When The Village Was Green,SOALLVR12A8C138417,Daughters & Sons,0
210.52036,0.334,11,0.174,-9.44,0,0.389,200.591,124.088,4,1,TRANKWK128F9324301,ARX5XTP1187FB3D8CC,,,,Freddie McGregor,Mr. McGregor,SOALNDY12AB0182A18,Walls Of Jericho (Album Version),0
163.52608,3.425,2,0.386,-17.123,1,0.514,163.526,81.829,4,1,TRBCLIO128F426E4B8,ARZ1PTN1187B9967D9,33.46725,"Tioga Springs, TX",-96.91393,Gene Autry,"Blues Singer 1929-1931 ""Booger Rooger Saturday Nite",SOALPEZ12A8C132E29,Frankie And Johnny,1996
213.7073,0,9,0.737,-12.442,1,0.64,209.067,199.046,4,0.825,TRANOYB12903CCB8B5,ARRU3BE1187FB39218,,,,Los Barón De Apodaca,30 Exitos Insuperables,SOALPUI12AB018A7FC,Ese Que Traes A Tu Lado,0
493.29587,0,7,0.733,-8.648,1,0.652,450.496,127.923,1,0,TRAIUVT12903CD76F3,ARLZYDV11C8A4226B0,,,,Albin Myers,Times Like These,SOALUMD12AB0187F8D,Times Like These,0
172.01587,0.079,4,0.517,-5.704,1,0.491,163.358,107.986,4,0.273,TRARITF12903CE7DA9,ARWNTXK11EBCD7BBFB,,,,Alain-François,Vivant,SOAMBCI12AC4685087,Playa del sous-sol,0
235.25832,0,0,0.77,-9.407,1,0.764,235.258,117.946,4,0.973,TRARQSD128F427E2AA,ARFVYJI1187B9B8E13,47.60356,"Seattle, WA",-122.32944,Pearl Jam,Seattle Washington November 5 2000,SOAMBKN12A8C137A71,Wishlist,1998
60.89098,0,7,0.202,-18.852,0,0.366,60.891,127.14,4,0,TRAOMRN128F93378B3,ARYDFJA1241B9CBFF2,,,,Jacques Douai,Heritage - Récital N°5 & 6 - BAM (1958-1959),SOAMDMA12AB0186434,Pauvre Jean,0
185.83465,0.334,5,0.07,-9.742,0,0.361,176.704,167.48,4,0.201,TRAWYIM128F9324305,ARX5XTP1187FB3D8CC,,,,Freddie McGregor,Mr. McGregor,SOAMIZZ12AB0182A28,Zion Chant (Album Version),0
225.95873,0,7,0.528,-9.598,1,0.602,211.342,87.76,7,0.285,TRAREGG128F425A5D8,AROPC1B1187FB567E3,,,,Out Of The Grey,Gravity,SOAMJUS12A8C13446A,Dreaming Of April,1995
161.64526,0.142,4,0.629,-6.433,1,0.635,152.224,154.167,4,1,TRAZVOH128F1468F8C,AROW3XO1187B989E72,,,,The Motors,Airport - The Motors Greatest Hits,SOAMLOF12A6D4F8AE4,Love Round The Corner,0
294.76526,0,5,0.079,-6.538,0,0.501,294.765,84.623,5,1,TRBCWIN128F425ED85,AR0LVFQ1187B9A84E0,40.71455,NY - New York City,-74.00712,Jason Miles,Miles To Miles,SOAMLPM12A8C13501C,Street Vibe,0
226.87302,0.229,9,0.735,-10.003,0,0.533,223.945,165.898,4,0.343,TRBCMYM128F92E42BA,ARWNGWU124207838D7,,,,Peter Hunningale,Mr. Government,SOAMLRD12AAF3B35AC,Too Late,0
208.87465,0.142,7,0.313,-10.484,0,0.428,201.81,162.736,4,0.683,TRADDEX128F4250DFC,ARPTJHV11F4C83EF53,,,,Mighty Diamonds,Bust Out,SOAMMNJ12A81C20A4C,In De Dance Again,0
227.39546,2.241,2,0.152,-8.811,1,0.278,218.552,121.832,1,0.553,TRAQKPR128F427DDF8,ARAZF6G1187FB5A0C1,,Centre,,Gerard Lenorman,La Ballade Des Gens Heureux,SOAMORU12A8C137E6F,Voici Les Clés,1999
244.29669,0,2,0.374,-7.625,1,0.587,227.196,117.993,4,0.388,TRATMAW128F427F988,ARFRKCM1187B99A041,35.33204,Shawnee OK,-96.92483,Jamie Richards,Drive,SOAMOSF12A8C13DCBC,Any Way You Want Me To,0
233.482,0.363,2,0.399,-5.67,0,0.42,226.888,155.577,4,0.647,TRASIWH128F4234005,ARKBCZ91187B98F486,34.01156,"Santa Monica, CA",-118.49229,Coco Montoya,Prime Chops Volume Three,SOAMUDI12A6D4FCD11,Gotta Mind To Travel,1995
102.13832,0.408,0,0.478,-13.742,0,0.503,102.138,94.547,4,0,TRAQWUU128F4231383,ARCII0J1187FB3A1B4,40.71455,"New York City, New York",-74.00712,The Marx Brothers,Horse Feathers / Animal Crackers,SOAMWKG12A8BED74AB,Main Title/Animal Crackers,0
256.39138,0,9,0.59,-8.632,1,0.67,239.56,122.174,4,0.302,TRAAZOZ12903C9CABF,ARO2EDF1187B993BD8,,,,The Black Velvet Band,King Of Myself,SOAMXQV12AB018775F,Dancing To A Standstill,0
259.63057,4.708,10,0,-7.295,0,0,257.295,130.098,1,0,TRAFJYB128F9311212,ARHRY5S1187B99B96F,32.61436,Alabama,-86.68073,Static-X,Wisconsin Death Trip,SOAMXYQ12AB017C25E,Love Dump (Clean Album Version),1999
